Bird Name,French Name,Image URL,Sound URL,Score,Difficulty,View Count,Latin Name
Eurasian Sparrowhawk,Épervier d'Europe,https://upload.wikimedia.org/wikipedia/commons/4/4d/%D0%AF%D1%81%D1%82%D1%80%D0%B5%D0%B1-%D0%BF%D0%B5%D1%80%D0%B5%D0%BF%D0%B5%D0%BB%D1%8F%D1%82%D0%BD%D0%B8%D0%BA_%28Accipiter_nisus%2C_m%29%2C_%D0%98%D0%B7%D0%BC%D0%B0%D0%B9%D0%BB%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9_%D0%BF%D0%B0%D1%80%D0%BA.jpg,https://xeno-canto.org/976413/download,0,1,62738,Accipiter nisus
Eurasian Goshawk,Autour des palombes,https://upload.wikimedia.org/wikipedia/commons/8/81/Northern_Goshawk_ad_M2.jpg,,0,2,44336,Accipiter gentilis
American Goshawk,Accipiter atricapillus (Autour d'Amérique),https://upload.wikimedia.org/wikipedia/commons/5/58/Accipiter_gentilisAAP045CA.jpg,,0,3,16,Accipiter atricapillus
Western Marsh Harrier,Busard des roseaux,https://upload.wikimedia.org/wikipedia/commons/3/33/Western_Marsh_Harrier-_Bangalore%2C_India.jpg,https://xeno-canto.org/961137/download,0,2,10892,Circus aeruginosus
Hen Harrier,Busard Saint-Martin,https://upload.wikimedia.org/wikipedia/commons/b/bf/Circus_cyaneus%2C_Ballaugh_Curragh%2C_Isle_of_Man_1.jpg,https://xeno-canto.org/973843/download,0,2,9912,Circus cyaneus
Northern Harrier,Busard des marais,https://upload.wikimedia.org/wikipedia/commons/c/c8/Northern_%28Hen%29_Harrier.jpg,https://xeno-canto.org/349475/download,0,2,2398,Circinae
Pallid Harrier,Busard pâle,https://upload.wikimedia.org/wikipedia/commons/e/e0/Pallid_Harrier_imported_from_iNaturalist_photo_389994827_on_16_June_2024.jpg,https://xeno-canto.org/643655/download,0,3,1294,Circus macrourus
Montagu's Harrier,Busard cendré,https://upload.wikimedia.org/wikipedia/commons/3/32/Montagu%27s_harrier.jpg,https://xeno-canto.org/921847/download,0,2,7801,Circus pygargus
Red Kite,Milan royal,https://upload.wikimedia.org/wikipedia/commons/4/4b/Milvus_milvus_R%28ThKraft%29.jpg,https://xeno-canto.org/679518/download,0,1,78855,Milvus milvus
Black Kite,Milan noir,https://upload.wikimedia.org/wikipedia/commons/5/5a/Schwarzmilan.jpg,https://xeno-canto.org/974971/download,0,2,44288,Milvus migrans
White-tailed Eagle,Pygargue à queue blanche,https://upload.wikimedia.org/wikipedia/commons/5/5a/White_tailed_eagle_raftsund_square_crop.jpg,https://xeno-canto.org/961802/download,0,2,31920,Haliaeetus albicilla
Bald Eagle,Pygargue à tête blanche,https://upload.wikimedia.org/wikipedia/commons/d/db/Bald_eagle_about_to_fly_in_Alaska_%282016%29.jpg,https://xeno-canto.org/535101/download,0,1,117592,Haliaeetus leucocephalus
Pallas's Fish-Eagle,Pygargue de Pallas,https://upload.wikimedia.org/wikipedia/commons/5/53/Pallas%27s_Fish_Eagle_%28_Haliaeetus_leucoryphus%29_2.jpg,,0,3,1,Haliaeetus leucoryphus
Steller's Sea-Eagle,Pygargue empereur,https://upload.wikimedia.org/wikipedia/commons/8/85/Haliaeetus_pelagicus_%28Rausu%2C_Japan%29.jpg,,0,2,11628,Haliaeetus pelagicus
Swainson's Hawk,Buse de Swainson,https://upload.wikimedia.org/wikipedia/commons/9/90/Swainson%27s_Hawk_%28Buteo_swainsoni%29_RWD.jpg,https://xeno-canto.org/529031/download,0,3,2,Buteo swainsoni
Rough-legged Hawk,Buse pattue,https://upload.wikimedia.org/wikipedia/commons/6/65/Fjellv%C3%A5k_%28Buteo_lagopus%29_%28Rough-legged_Buzzard%29_%28Fj%C3%A4llvr%C3%A5k%29.jpg,,0,2,4071,Buteo lagopus
Common Buzzard,Buse variable,https://upload.wikimedia.org/wikipedia/commons/a/af/Steppe_buzzard_%28Buteo_buteo_vulpinus%29.jpg,https://xeno-canto.org/980426/download,0,1,106537,Buteo buteo
Long-legged Buzzard,Buse féroce,https://upload.wikimedia.org/wikipedia/commons/c/cf/Buse_f%C3%A9roce_Ichkeul011.jpg,https://xeno-canto.org/814970/download,0,2,4493,Buteo rufinus
Upland Buzzard,Buse de Chine,https://upload.wikimedia.org/wikipedia/commons/9/9c/Upland_Buzzard_%28167276301%29_%28cropped%29.jpeg,https://xeno-canto.org/824432/download,0,3,322,Buteo hemilasius
Western Barn Owl,Effraie des clochers,https://upload.wikimedia.org/wikipedia/commons/1/17/Barn_Owl%2C_Lancashire.jpg,https://xeno-canto.org/982680/download,0,1,57597,Tyto alba
Eastern Barn Owl,Effraie orientale,https://upload.wikimedia.org/wikipedia/commons/f/f2/Eastern_Barn_Owl_%28Tyto_javanica_stertens%29%2C_Raigad%2C_Maharashtra.jpg,https://xeno-canto.org/980014/download,0,3,130,Tyto javanica
American Barn Owl,Effraie d'Amérique,https://upload.wikimedia.org/wikipedia/commons/e/e8/American_Barn_Owl%2C_Bear_River%2C_Utah_%289637780911%29.jpg,https://xeno-canto.org/965192/download,0,3,486,Tyto furcata
Eurasian Scops-Owl,Petit-duc scops,https://upload.wikimedia.org/wikipedia/commons/d/dc/Scops_Owl_%28Otus_scops%29%2C_Kalloni%2C_Lesvos%2C_Greece%2C_19.04.2015_%2816773748434%29.jpg,,0,2,31541,Otus scops
Snowy Owl,Harfang des neiges,https://upload.wikimedia.org/wikipedia/commons/f/f1/SnowyOwlAmericanBlackDuck.jpg,https://xeno-canto.org/679718/download,0,1,65008,Bubo scandiacus
Eurasian Eagle-Owl,Hibou grand-duc,https://upload.wikimedia.org/wikipedia/commons/1/14/Bubo_bubo_3_%28Martin_Mecnarowski%29.jpg,https://xeno-canto.org/980674/download,0,1,81153,Bubo bubo
Northern Hawk Owl,Chouette épervière,https://upload.wikimedia.org/wikipedia/commons/c/c9/Surnia-ulula-002.jpg,,0,2,3378,Surnia ulula
Eurasian Pygmy-Owl,Chevêchette d'Europe,https://upload.wikimedia.org/wikipedia/commons/7/79/Eurasian_pygmy_owl_%28Glaucidium_passerinum%29_Bia%C5%82owieza.jpg,,0,2,10751,Glaucidium passerinum
Little Owl,Chevêche d'Athéna,https://upload.wikimedia.org/wikipedia/commons/a/a9/Mochuelo_Com%C3%BAn_%28_Athene_noctua_%29%281%29.jpg,https://xeno-canto.org/981719/download,0,1,62983,Athene noctua
Tawny Owl,Chouette hulotte,https://upload.wikimedia.org/wikipedia/commons/5/55/Strix_aluco_3_%28Martin_Mecnarowski%29.jpg,https://xeno-canto.org/982285/download,0,1,106914,Strix aluco
