Latin Name,Score,Difficulty,Sound URL,Image URL,Bird Name,French Name,View Count
Ardenna carneipes,0,3,https://xeno-canto.org/794888/download,https://upload.wikimedia.org/wikipedia/commons/5/5e/Flesh-footed_Shearwater_imported_from_iNaturalist_photo_361326826_on_15_June_2024.jpg,Flesh-footed Shearwater,Puffin à pieds pâles,280
Ardenna gravis,0,3,https://xeno-canto.org/936583/download,https://upload.wikimedia.org/wikipedia/commons/4/48/Greater_shearwater_%28Ardenna_gravis%29_Sagres.jpg,Great Shearwater,Ardenna gravis,32
Ardenna bulleri,0,3,https://xeno-canto.org/854364/download,https://upload.wikimedia.org/wikipedia/commons/e/ed/Buller%27s_Shearwater_0A2A8858.jpg,Buller's Shearwater,Puffin de Buller,173
Ardenna grisea,0,2,https://xeno-canto.org/845182/download,https://upload.wikimedia.org/wikipedia/commons/4/49/Puffinus_griseus_in_flight_-_SE_Tasmania.jpg,Sooty Shearwater,Puffin fuligineux,3217
Ardenna tenuirostris,0,3,https://xeno-canto.org/859662/download,https://upload.wikimedia.org/wikipedia/commons/f/fb/Puffinus_tenuirostris_-_SE_Tasmania.jpg,Short-tailed Shearwater,Ardenna tenuirostris,28
Puffinus puffinus,0,3,https://xeno-canto.org/928917/download,https://upload.wikimedia.org/wikipedia/commons/8/8e/Manx_Shearwater.JPG,Manx Shearwater,Puffin des Anglais,58
Puffinus yelkouan,0,3,https://xeno-canto.org/973359/download,https://upload.wikimedia.org/wikipedia/commons/6/68/Puffinus_yelkouan_140249998.jpg,Yelkouan Shearwater,Puffin yelkouan,1560
Puffinus mauretanicus,0,3,https://xeno-canto.org/645385/download,https://upload.wikimedia.org/wikipedia/commons/6/62/Puffinus_mauretanicus.jpg,Balearic Shearwater,Puffin des Baléares,1718
,0,3,https://xeno-canto.org/565411/download,https://upload.wikimedia.org/wikipedia/commons/9/96/Barolo_Shearwater.jpg,Barolo Shearwater,Puffin de Macaronésie,194
,0,3,https://xeno-canto.org/871372/download,https://upload.wikimedia.org/wikipedia/commons/b/b2/Puffinus_boydi.jpg,Boyd's Shearwater,Puffin de Boyd,40
Ciconia nigra,0,2,https://xeno-canto.org/980027/download,https://upload.wikimedia.org/wikipedia/commons/b/ba/Ciconia_nigra_-Kruger_National_Park-8.jpg,Black Stork,Cigogne noire,14909
Ciconia ciconia,0,1,https://xeno-canto.org/975960/download,https://upload.wikimedia.org/wikipedia/commons/1/13/White_stork_%28Ciconia_ciconia%29_Bia%C5%82owieza.jpg,White Stork,Cigogne blanche,57271
Leptoptilos crumenifer,0,3,https://xeno-canto.org/508623/download,https://upload.wikimedia.org/wikipedia/commons/0/05/Marabou_stork_%28Leptoptilos_crumenifer%29.jpg,Marabou Stork,Marabout d'Afrique,0
Mycteria ibis,0,2,https://xeno-canto.org/131912/download,https://upload.wikimedia.org/wikipedia/commons/3/3e/Yellow-billed_Stork_%28Mycteria_ibis%29_%286045310265%29.jpg,Yellow-billed Stork,Tantale ibis,2037
Fregata aquila,0,3,https://xeno-canto.org/314486/download,https://upload.wikimedia.org/wikipedia/commons/e/eb/Male_Frigatebird_with_chick_Fregata_aquila.jpg,Ascension Frigatebird,Frégate aigle-de-mer,840
Fregata magnificens,0,2,https://xeno-canto.org/927123/download,https://upload.wikimedia.org/wikipedia/commons/e/e4/Fregata_magnificens_-Galapagos%2C_Ecuador_-male-8_%281%29.jpg,Magnificent Frigatebird,Frégate superbe,8861
Morus bassanus,0,3,https://xeno-canto.org/438348/download,https://upload.wikimedia.org/wikipedia/commons/2/2d/Morus_bassanus_adu.jpg,Northern Gannet,Fou de Bassan,207
Morus capensis,0,3,https://xeno-canto.org/515403/download,https://upload.wikimedia.org/wikipedia/commons/b/b1/Cape_gannet_sideview.jpg,Cape Gannet,Fou du Cap,1506
Sula sula,0,2,https://xeno-canto.org/815569/download,https://upload.wikimedia.org/wikipedia/commons/4/45/Sula_sula_by_Gregg_Yan_01.jpg,Red-footed Booby,Fou à pieds rouges,5291
Sula leucogaster,0,2,https://xeno-canto.org/927122/download,https://upload.wikimedia.org/wikipedia/commons/0/08/Brown_boobytern.JPG,Brown Booby,Fou brun,3851
Sula dactylatra,0,2,https://xeno-canto.org/730161/download,https://upload.wikimedia.org/wikipedia/commons/d/d2/Starr_080606-6808_Coronopus_didymus.jpg,Masked Booby,Fou masqué,3097
Microcarbo africanus,0,3,https://xeno-canto.org/860402/download,https://upload.wikimedia.org/wikipedia/commons/a/ad/Cormor%C3%A1n_africano_%28Microcarbo_africanus%29%2C_parque_nacional_de_Chobe%2C_Botsuana%2C_2018-07-28%2C_DD_48.jpg,Reed Cormorant,Cormoran africain,1383
Microcarbo pygmaeus,0,3,https://xeno-canto.org/826114/download,https://upload.wikimedia.org/wikipedia/commons/7/72/Phalacrocorax_pygmeus_1_%28Martin_Mecnarowski%29.jpg,Pygmy Cormorant,Cormoran pygmée,1142
Phalacrocorax perspicillatus,0,3,,https://upload.wikimedia.org/wikipedia/commons/e/ee/ExtbPallusCormorantovw.jpg,Pallas's Cormorant,Cormoran de Pallas,1
Phalacrocorax carbo,0,3,https://xeno-canto.org/981347/download,https://upload.wikimedia.org/wikipedia/commons/c/c3/2021-05-05_Phalacrocorax_carbo_carbo%2C_Killingworth_Lake%2C_Northumberland_1-1.jpg,Great Cormorant,Grand Cormoran,1063
Gulosus aristotelis,0,2,https://xeno-canto.org/908645/download,https://upload.wikimedia.org/wikipedia/commons/6/63/Shag_Phalacrocorax_aristotelis.jpg,European Shag,Cormoran huppé,10295
Nannopterum auritum,0,2,https://xeno-canto.org/898918/download,https://upload.wikimedia.org/wikipedia/commons/f/fb/Phalacrocorax-auritus-007.jpg,Double-crested Cormorant,Cormoran à aigrettes,3865
Plegadis falcinellus,0,2,https://xeno-canto.org/951356/download,https://upload.wikimedia.org/wikipedia/commons/a/a3/Glossy_ibis.png,Glossy Ibis,Ibis falcinelle,5752
Threskiornis aethiopicus,0,2,https://xeno-canto.org/651807/download,https://upload.wikimedia.org/wikipedia/commons/7/7e/Sacred_ibis_%28Threskiornis_aethiopicus%29.jpg,African Sacred Ibis,Ibis sacré,11107
Geronticus eremita,0,2,https://xeno-canto.org/361538/download,https://upload.wikimedia.org/wikipedia/commons/4/44/Northern_Bald_Ibis_Geronticus_eremita_%288470600428%29.jpg,Northern Bald Ibis,Ibis chauve,17446
Platalea leucorodia,0,2,https://xeno-canto.org/911426/download,https://upload.wikimedia.org/wikipedia/commons/8/8c/Eurasian_Spoonbill-2.jpg,Eurasian Spoonbill,Spatule blanche,8158
Platalea alba,0,3,https://xeno-canto.org/611674/download,https://upload.wikimedia.org/wikipedia/commons/2/2f/African_spoonbill_%28Platalea_alba%29.jpg,African Spoonbill,Spatule d'Afrique,1169
Pelecanus onocrotalus,0,2,https://xeno-canto.org/331138/download,https://upload.wikimedia.org/wikipedia/commons/d/dd/Great_white_pelican_%28Pelecanus_onocrotalus%29.jpg,Great White Pelican,Pélican blanc,9724
Pelecanus rufescens,0,2,https://xeno-canto.org/862719/download,https://upload.wikimedia.org/wikipedia/commons/6/64/Pink_backed_pelican_side_view.jpg,Pink-backed Pelican,Pélican gris,2021
Pelecanus crispus,0,2,https://xeno-canto.org/331137/download,https://upload.wikimedia.org/wikipedia/commons/3/37/ComputerHotline_-_Pelecanus_crispus_%28by%29_%281%29.jpg,Dalmatian Pelican,Pélican frisé,6720
Botaurus stellaris,0,2,https://xeno-canto.org/981988/download,https://upload.wikimedia.org/wikipedia/commons/3/3b/Eurasian_Bittern_-_Torrile_-_Italy_4528_%2815409347121%29.jpg,Eurasian Bittern,Butor étoilé,9801
Botaurus lentiginosus,0,2,https://xeno-canto.org/906725/download,https://upload.wikimedia.org/wikipedia/commons/8/8d/Botaurus_lentiginosus_28079.JPG,American Bittern,Butor d'Amérique,2608
Ixobrychus exilis,0,3,https://xeno-canto.org/492427/download,https://upload.wikimedia.org/wikipedia/commons/b/bf/Least_Bittern_For_Wiki.png,Least Bittern,Petit Blongios,46
Ixobrychus eurhythmus,0,3,https://xeno-canto.org/267203/download,https://upload.wikimedia.org/wikipedia/commons/f/f7/Ixobrychus_eurhythmus_by_OpenCage.jpg,Schrenck's Bittern,Blongios de Schrenck,215
Ixobrychus sturmii,0,3,https://xeno-canto.org/792321/download,https://upload.wikimedia.org/wikipedia/commons/5/51/BitternDwarf.jpg,Dwarf Bittern,Blongios de Sturm,239
Ixobrychus minutus,0,2,https://xeno-canto.org/978098/download,https://upload.wikimedia.org/wikipedia/commons/4/49/Zwergdommel.jpg,Little Bittern,Blongios nain,5959
Nyctanassa violacea,0,2,https://xeno-canto.org/982777/download,https://upload.wikimedia.org/wikipedia/commons/d/d1/Yellow-crowned_Night_Heron_in_Cape_May_County%2C_New_Jersey.png,Yellow-crowned Night Heron,Bihoreau violacé,2025
Nycticorax nycticorax,0,2,https://xeno-canto.org/972849/download,https://upload.wikimedia.org/wikipedia/commons/a/a1/Nycticorax_nycticorax_457953189.jpg,Black-crowned Night Heron,Bihoreau gris,18304
Egretta caerulea,0,3,https://xeno-canto.org/878467/download,https://upload.wikimedia.org/wikipedia/commons/7/77/Egretta_caerulea_-Cananeia%2C_Sao_Paulo%2C_Brasil-8.jpg,Little Blue Heron,Aigrette bleue,1644
Egretta tricolor,0,3,https://xeno-canto.org/166593/download,https://upload.wikimedia.org/wikipedia/commons/1/10/Tricolored_Heron_by_Dan_Pancamo.jpg,Tricolored Heron,Aigrette tricolore,944
Nycticorax nycticorax,0,2,https://xeno-canto.org/973474/download,https://upload.wikimedia.org/wikipedia/commons/2/25/Black_heron%2C_Egretta_ardesiaca%2C_at_Marievale_Nature_Reserve%2C_Gauteng%2C_South_Africa._%2825201552667%29.jpg,Black Heron,Aigrette ardoisée,3539
Egretta thula,0,2,https://xeno-canto.org/559898/download,https://upload.wikimedia.org/wikipedia/commons/2/2f/SnowyEgret_Gam.jpg,Snowy Egret,Aigrette neigeuse,3977
Egretta garzetta,0,2,https://xeno-canto.org/979922/download,https://upload.wikimedia.org/wikipedia/commons/f/f1/Little_egret_%28Egretta_garzetta%29_Photograph_by_Shantanu_Kuveskar.jpg,Little Egret,Aigrette garzette,31824
Egretta gularis,0,3,https://xeno-canto.org/988666/download,https://upload.wikimedia.org/wikipedia/commons/8/86/Western_reef_egret_%28Egretta_gularis_schistacea%29_dark_morph.jpg,Western Reef-Heron,Aigrette à gorge blanche,1497
Butorides striata,0,2,https://xeno-canto.org/961357/download,https://upload.wikimedia.org/wikipedia/commons/0/07/Striated_heron_%28Butorides_striata_striata%29.JPG,Striated Heron,Héron strié,2565
Butorides virescens,0,2,https://xeno-canto.org/957415/download,https://upload.wikimedia.org/wikipedia/commons/f/f3/Butorides_virescens2.jpg,Green Heron,Héron vert,3989
Ardeola ralloides,0,2,https://xeno-canto.org/973568/download,https://upload.wikimedia.org/wikipedia/commons/6/6e/Crabier_chevelu.jpg,Squacco Heron,Crabier chevelu,3085
Ardeola grayii,0,3,https://xeno-canto.org/960246/download,https://upload.wikimedia.org/wikipedia/commons/5/55/Indian_pond_heron_%28Ardeola_grayii%29_non_breeding.jpg,Indian Pond-Heron,Crabier de Gray,535
Ardeola bacchus,0,3,https://xeno-canto.org/794057/download,https://upload.wikimedia.org/wikipedia/commons/6/63/Chinese_Pond_Heron_in_Summer.jpg,Chinese Pond-Heron,Crabier chinois,456
Ardea alba,0,2,https://xeno-canto.org/982464/download,https://upload.wikimedia.org/wikipedia/commons/1/1e/Great_Egret_Breeding_Plumage.png,Great Egret,Grande aigrette,2216
Ardea intermedia brachyrhyncha,0,3,,https://upload.wikimedia.org/wikipedia/commons/4/45/Egretta_intermedia00.jpg,Yellow-billed Egret,Héron à bec jaune (Ardea intermedia brachyrhyncha),676
Ardea intermedia,0,3,https://xeno-canto.org/840667/download,https://upload.wikimedia.org/wikipedia/commons/f/fe/Intermediate_Egret_%2823385032726%29.jpg,Medium Egret,Héron intermédiaire (Ardea intermedia),1985
Ardea herodias,0,1,https://xeno-canto.org/560546/download,https://upload.wikimedia.org/wikipedia/commons/0/09/Graureiher_Grey_Heron.jpg,Gray Heron,Héron cendré,62732
Ardea herodias,0,3,https://xeno-canto.org/560546/download,https://upload.wikimedia.org/wikipedia/commons/f/f1/GreatBlueHeronInARiver.jpg,Great Blue Heron,Grand Héron,217
Ardea purpurea,0,2,https://xeno-canto.org/976224/download,https://upload.wikimedia.org/wikipedia/commons/5/5b/Purple_heron_-_Vadodara_2022-01-08.jpg,Purple Heron,Héron pourpré,6748
Ardea melanocephala,0,3,https://xeno-canto.org/947948/download,https://upload.wikimedia.org/wikipedia/commons/0/0b/Black-headed_Heron_%28Ardea_melanocephala%29.jpg,Black-headed Heron,Héron mélanocéphale,1258
Pandion haliaetus,0,2,https://xeno-canto.org/982371/download,https://upload.wikimedia.org/wikipedia/commons/0/0b/Osprey_on_nest.jpg,Osprey,Balbuzard pêcheur,45519
Elanus caeruleus,0,3,https://xeno-canto.org/352477/download,https://upload.wikimedia.org/wikipedia/commons/2/28/Black-shouldered_Kite_%28Elanus_caeruleus%29_in_Hyderabad_W_IMG_4418.jpg,Black-winged Kite,Élanion blanc,123
Gypaetus barbatus,0,1,https://xeno-canto.org/474567/download,https://upload.wikimedia.org/wikipedia/commons/c/cf/010e_Wild_Bearded_Vulture_in_flight_at_Pfyn-Finges_%28Switzerland%29_Photo_by_Giles_Laurent.jpg,Bearded Vulture,Gypaète barbu,92062
Neophron percnopterus,0,2,https://xeno-canto.org/654205/download,https://upload.wikimedia.org/wikipedia/commons/e/ee/Egyptian_Vulture_%2818208369344%29.jpg,Egyptian Vulture,Percnoptère,17288
Pernis apivorus,0,2,https://xeno-canto.org/936865/download,https://upload.wikimedia.org/wikipedia/commons/6/6d/Wespenbussard_European_honey_buzzard_Pernis_apivorus%2C_crop.jpg,European Honey-buzzard,Bondrée apivore,37159
Pernis ptilorhynchus,0,3,https://xeno-canto.org/991356/download,https://upload.wikimedia.org/wikipedia/commons/5/5d/Oriental_honey_buzzard_Mudumalai_Mar21_DSC01405.jpg,Oriental Honey-buzzard,Bondrée orientale,942
Elanoides forficatus,0,3,https://xeno-canto.org/531920/download,https://upload.wikimedia.org/wikipedia/commons/e/e0/Swallow-tailed_Kite_%2834163638494%29.jpg,Swallow-tailed Kite,Milan à queue fourchue,288
Aegypius monachus,0,2,https://xeno-canto.org/917405/download,https://upload.wikimedia.org/wikipedia/commons/e/e2/Buitre_negro_%281%29.jpg,Cinereous Vulture,Vautour moine,12469
Torgos tracheliotos,0,2,,https://upload.wikimedia.org/wikipedia/commons/b/b4/2012-lappet-faced-vulture.jpg,Lappet-faced Vulture,Vautour oricou,3510
Necrosyrtes monachus,0,2,https://xeno-canto.org/277866/download,https://upload.wikimedia.org/wikipedia/commons/4/4d/Hooded_vulture_%28Necrosyrtes_monachus%29.jpg,Hooded Vulture,Vautour charognard,4474
Gyps himalayensis,0,3,https://xeno-canto.org/175964/download,https://upload.wikimedia.org/wikipedia/commons/a/a1/Himalayan_Griffon_%28Gyps_himalayensis%29.jpg,Himalayan Griffon,Vautour de l'Himalaya,1758
Gyps africanus,0,2,https://xeno-canto.org/978231/download,https://upload.wikimedia.org/wikipedia/commons/d/d3/2012-white-backed-vulture.jpg,White-backed Vulture,Vautour africain,3710
Gyps rueppelli,0,3,https://xeno-canto.org/277870/download,https://upload.wikimedia.org/wikipedia/commons/0/00/R%C3%BCppell%27s_Vulture_%28Gyps_rueppelli%29_%2821160089681%29.jpg,Rüppell's Griffon,Gyps rueppelli,98
Gyps fulvus,0,2,https://xeno-canto.org/423962/download,https://upload.wikimedia.org/wikipedia/commons/4/49/Gyps_fulvus_in_flight_-_Spain.jpg,Eurasian Griffon,Vautour fauve,43368
Terathopius ecaudatus,0,2,https://xeno-canto.org/940364/download,https://upload.wikimedia.org/wikipedia/commons/1/12/Bataleur_-_Kruger_National_park_%2837161617713%29.jpg,Bateleur,Bateleur des savanes,3168
Clanga pomarina,0,3,https://xeno-canto.org/959210/download,https://upload.wikimedia.org/wikipedia/commons/4/44/%D7%A2%D7%99%D7%98_%D7%97%D7%95%D7%A8%D7%A9.jpg,Lesser Spotted Eagle,Aigle pomarin,1795
Clanga clanga,0,2,https://xeno-canto.org/608441/download,https://upload.wikimedia.org/wikipedia/commons/f/ff/Aquila_clanga_from_Tal_Chapar_Wildlife_Sanctuary.jpg,Greater Spotted Eagle,Aigle criard,2189
Hieraaetus pennatus,0,2,https://xeno-canto.org/976336/download,https://upload.wikimedia.org/wikipedia/commons/4/49/Booted_eagle_%28India%2C_2012%29.jpg,Booted Eagle,Aigle botté,8699
Aquila nipalensis,0,2,https://xeno-canto.org/879526/download,https://upload.wikimedia.org/wikipedia/commons/4/45/Steppe_Eagle_Portrait.jpg,Steppe Eagle,Aigle des steppes,3137
Aquila adalberti,0,2,https://xeno-canto.org/983645/download,https://upload.wikimedia.org/wikipedia/commons/e/e4/Aguila_Imperial_Entrando_Al_Posadero_%28125891767%29.jpeg,Spanish Eagle,Aigle ibérique,3849
Aquila chrysaetos,0,1,https://xeno-canto.org/937638/download,https://upload.wikimedia.org/wikipedia/commons/c/cc/015_Wild_Golden_Eagle_in_flight_at_Pfyn-Finges_%28Switzerland%29_Photo_by_Giles_Laurent.jpg,Golden Eagle,Aigle royal,129421
Aquila fasciata,0,3,https://xeno-canto.org/792286/download,https://upload.wikimedia.org/wikipedia/commons/7/7f/Bonelli%27s_Eagle_-_Montsonis_-_Spain_S4E8373_%2824849913309%29.jpg,Bonelli's Eagle,Aigle de Bonelli,40
Melierax metabates,0,3,https://xeno-canto.org/715253/download,https://upload.wikimedia.org/wikipedia/commons/8/8d/Melierax_metabates_-Kapama_Game_Reserve%2C_South_Africa-8-4c.jpg,Dark Chanting-Goshawk,Autour sombre,383
Accipiter brevipes,0,3,https://xeno-canto.org/143001/download,https://upload.wikimedia.org/wikipedia/commons/8/80/Accipiter_brevipes_1.jpg,Levant Sparrowhawk,Épervier à pieds courts,827
Accipiter nisus,0,1,https://xeno-canto.org/976413/download,https://upload.wikimedia.org/wikipedia/commons/4/4d/%D0%AF%D1%81%D1%82%D1%80%D0%B5%D0%B1-%D0%BF%D0%B5%D1%80%D0%B5%D0%BF%D0%B5%D0%BB%D1%8F%D1%82%D0%BD%D0%B8%D0%BA_%28Accipiter_nisus%2C_m%29%2C_%D0%98%D0%B7%D0%BC%D0%B0%D0%B9%D0%BB%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9_%D0%BF%D0%B0%D1%80%D0%BA.jpg,Eurasian Sparrowhawk,Épervier d'Europe,62738
Accipiter gentilis,0,2,https://xeno-canto.org/986158/download,https://upload.wikimedia.org/wikipedia/commons/8/81/Northern_Goshawk_ad_M2.jpg,Eurasian Goshawk,Autour des palombes,44336
Accipiter atricapillus,0,3,,https://upload.wikimedia.org/wikipedia/commons/5/58/Accipiter_gentilisAAP045CA.jpg,American Goshawk,Accipiter atricapillus (Autour d'Amérique),16
Circus aeruginosus,0,2,https://xeno-canto.org/961137/download,https://upload.wikimedia.org/wikipedia/commons/3/33/Western_Marsh_Harrier-_Bangalore%2C_India.jpg,Western Marsh Harrier,Busard des roseaux,10892
Circus cyaneus,0,2,https://xeno-canto.org/973843/download,https://upload.wikimedia.org/wikipedia/commons/b/bf/Circus_cyaneus%2C_Ballaugh_Curragh%2C_Isle_of_Man_1.jpg,Hen Harrier,Busard Saint-Martin,9912
Circinae,0,2,https://xeno-canto.org/349475/download,https://upload.wikimedia.org/wikipedia/commons/c/c8/Northern_%28Hen%29_Harrier.jpg,Northern Harrier,Busard des marais,2398
Circus macrourus,0,3,https://xeno-canto.org/643655/download,https://upload.wikimedia.org/wikipedia/commons/e/e0/Pallid_Harrier_imported_from_iNaturalist_photo_389994827_on_16_June_2024.jpg,Pallid Harrier,Busard pâle,1294
Circus pygargus,0,2,https://xeno-canto.org/921847/download,https://upload.wikimedia.org/wikipedia/commons/3/32/Montagu%27s_harrier.jpg,Montagu's Harrier,Busard cendré,7801
Milvus milvus,0,1,https://xeno-canto.org/679518/download,https://upload.wikimedia.org/wikipedia/commons/4/4b/Milvus_milvus_R%28ThKraft%29.jpg,Red Kite,Milan royal,78855
Milvus migrans,0,2,https://xeno-canto.org/974971/download,https://upload.wikimedia.org/wikipedia/commons/5/5a/Schwarzmilan.jpg,Black Kite,Milan noir,44288
Haliaeetus albicilla,0,2,https://xeno-canto.org/961802/download,https://upload.wikimedia.org/wikipedia/commons/5/5a/White_tailed_eagle_raftsund_square_crop.jpg,White-tailed Eagle,Pygargue à queue blanche,31920
Haliaeetus leucocephalus,0,1,https://xeno-canto.org/535101/download,https://upload.wikimedia.org/wikipedia/commons/d/db/Bald_eagle_about_to_fly_in_Alaska_%282016%29.jpg,Bald Eagle,Pygargue à tête blanche,117592
Haliaeetus leucoryphus,0,3,https://xeno-canto.org/883587/download,https://upload.wikimedia.org/wikipedia/commons/5/53/Pallas%27s_Fish_Eagle_%28_Haliaeetus_leucoryphus%29_2.jpg,Pallas's Fish-Eagle,Pygargue de Pallas,1
Haliaeetus pelagicus,0,2,https://xeno-canto.org/489769/download,https://upload.wikimedia.org/wikipedia/commons/8/85/Haliaeetus_pelagicus_%28Rausu%2C_Japan%29.jpg,Steller's Sea-Eagle,Pygargue empereur,11628
